code | process | id | scheduler | title_code | order_code | client_code | client_name
TASK00100200 | QC | 100200 | vilma.rubio | TITLE10707 | ORDER02132 | CLIENT00047 | Fremantle
TASK00023303 | Spot QC | 23303 | celeste.noreen | TITLE02187 | ORDER00522 | CLIENT00042 | 20th Century Fox
TASK00026874 | Spot QC | 26874 | forest.robin | TITLE02558 | ORDER00603 | CLIENT00042 | 20th Century Fox
TASK00130822 | Spot QC | 130822 | forest.robin | TITLE14716 | ORDER04121 | CLIENT00042 | 20th Century Fox
TASK00010559 | QC Primary Deliverable | 10559 | forest.robin | TITLE01067 | ORDER00250 | CLIENT00007 | Warner Brothers
TASK00121484 | Spot QC | 121484 | forest.robin | TITLE13530 | ORDER03655 | CLIENT00042 | 20th Century Fox
TASK00122592 | QC | 122592 | vilma.rubio | TITLE13692 | ORDER03665 | CLIENT00047 | Fremantle
TASK00093719 | Spot QC | 93719 | johanna.mcgregor | TITLE10024 | ORDER02008 | CLIENT00042 | 20th Century Fox
TASK00031475 | QC | 31475 | emma.klein | TITLE03046 | ORDER00689 | CLIENT00047 | Fremantle
TASK00092441 | QC | 92441 | laura.szot | TITLE09794 | ORDER01966 | CLIENT00047 | Fremantle
TASK00007878 | Spot QC | 7878 | rita.carreon | TITLE00801 | ORDER00168 | CLIENT00042 | 20th Century Fox
TASK00100120 | QC | 100120 | vilma.rubio | TITLE10697 | ORDER02132 | CLIENT00047 | Fremantle
TASK00071345 | QC program | 71345 | laura.szot | TITLE07376 | ORDER01497 | CLIENT00047 | Fremantle
TASK00060668 | QC | 60668 | vilma.rubio | TITLE06119 | ORDER01230 | CLIENT00047 | Fremantle
TASK00101056 | QC | 101056 | michelle.holcombe | TITLE10808 | ORDER02127 | CLIENT00047 | Fremantle
TASK00050083 | Spot QC | 50083 | forest.robin | TITLE04966 | ORDER01013 | CLIENT00042 | 20th Century Fox
TASK00067503 | Spot QC | 67503 | celeste.noreen | TITLE06906 | ORDER01417 | CLIENT00042 | 20th Century Fox
TASK00011560 | Spot QC | 11560 | johanna.mcgregor | TITLE01174 | ORDER00273 | CLIENT00042 | 20th Century Fox
TASK00115267 | QC | 115267 | laura.szot | TITLE07346 | ORDER01484 | CLIENT00047 | Fremantle
TASK00130786 | spot QC | 130786 | vilma.rubio | TITLE14715 | ORDER01172 | CLIENT00047 | Fremantle
TASK00109296 | Spot QC | 109296 | chantal.beukman | TITLE11905 | ORDER02314 | CLIENT00007 | Warner Brothers
TASK00038740 | QC | 38740 | emma.klein | TITLE03859 | ORDER00839 | CLIENT00047 | Fremantle
TASK00129736 | QC | 129736 | vilma.rubio | TITLE14590 | ORDER03829 | CLIENT00047 | Fremantle
TASK00013924 | Spot QC | 13924 | forest.robin | TITLE01422 | ORDER00306 | CLIENT00042 | 20th Century Fox
TASK00156483 | Spot QC | 156483 | adriana.amador | TITLE18061 | ORDER04655 | CLIENT00032 | Disney
TASK00060825 | Spot QC | 60825 | forest.robin | TITLE06135 | ORDER01183 | CLIENT00042 | 20th Century Fox
TASK00124218 | BQ Video Spot QC | 124218 | leanna.marsh | TITLE13889 | ORDER03676 | CLIENT00042 | 20th Century Fox
TASK00053924 | QC | 53924 | vilma.rubio | TITLE05395 | ORDER01098 | CLIENT00047 | Fremantle
TASK00122031 | QC | 122031 | michelle.holcombe | TITLE13616 | ORDER02127 | CLIENT00047 | Fremantle
TASK00037748 | Spot QC | 37748 | forest.robin | TITLE03758 | ORDER00827 | CLIENT00042 | 20th Century Fox
TASK00033888 | QC | 33888 | emma.klein | TITLE03279 | ORDER00730 | CLIENT00047 | Fremantle
TASK00033880 | QC | 33880 | emma.klein | TITLE03278 | ORDER00730 | CLIENT00047 | Fremantle
TASK00032628 | Spot QC | 32628 | forest.robin | TITLE03129 | ORDER00643 | CLIENT00042 | 20th Century Fox
TASK00127898 | QC | 127898 | vilma.rubio | TITLE14360 | ORDER03765 | CLIENT00047 | Fremantle
TASK00069005 | QC | 69005 | michelle.holcombe | TITLE07099 | ORDER01457 | CLIENT00047 | Fremantle
TASK00075870 | Spot QC CC Files | 75870 | celeste.noreen | TITLE07882 | ORDER01277 | CLIENT00042 | 20th Century Fox
TASK00062783 | Spot QC | 62783 | forest.robin | TITLE06353 | ORDER01183 | CLIENT00042 | 20th Century Fox
TASK00144302 | BQ Audio Spot QC | 144302 | leanna.marsh | TITLE16535 | ORDER04469 | CLIENT00042 | 20th Century Fox
TASK00036627 | QC | 36627 | emma.klein | TITLE03613 | ORDER00555 | CLIENT00047 | Fremantle
TASK00107150 | spot QC | 107150 | chantal.beukman | TITLE11649 | ORDER02276 | CLIENT00007 | Warner Brothers
TASK00107158 | spot QC | 107158 | chantal.beukman | TITLE11650 | ORDER02276 | CLIENT00007 | Warner Brothers
TASK00114258 | QC iTunes packa | 114258 | jill.kuzma | TITLE02584 | ORDER00430 | CLIENT00007 | Warner Brothers
TASK00130437 | QC | 130437 | vilma.rubio | TITLE14681 | ORDER01444 | CLIENT00047 | Fremantle
TASK00046762 | Spot QC | 46762 | forest.robin | TITLE04689 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00050903 | QC: SD SINGLE PASS | 50903 | adriana.amador | TITLE05033 | ORDER01045 | CLIENT00007 | Warner Brothers
TASK00039378 | QC | 39378 | emma.klein | TITLE03931 | ORDER00849 | CLIENT00047 | Fremantle
TASK00026093 | QC | 26093 | jill.kuzma | TITLE02493 | ORDER00592 | CLIENT00007 | Warner Brothers
TASK00121883 | QC | 121883 | michelle.holcombe | TITLE13596 | ORDER02127 | CLIENT00047 | Fremantle
TASK00156365 | Spot QC | 156365 | adriana.amador | TITLE18049 | ORDER04655 | CLIENT00032 | Disney
TASK00062630 | VisionQC_QC_SR_Protection | 62630 | johanna.mcgregor | TITLE06336 | ORDER01261 | CLIENT00042 | 20th Century Fox
TASK00121548 | Spot QC | 121548 | forest.robin | TITLE13544 | ORDER03655 | CLIENT00042 | 20th Century Fox
TASK00035842 | SPOT_QC | 35842 | gena | TITLE03531 | ORDER00687 | CLIENT00072 | Echostar
TASK00052177 | Telenica1 QC Single pass | 52177 | adriana.amador | TITLE05169 | ORDER01058 | CLIENT00007 | Warner Brothers
TASK00137219 | spot QC | 137219 | jill.kuzma | TITLE15578 | ORDER04335 | CLIENT00007 | Warner Brothers
TASK00067932 | Spot QC | 67932 | celeste.noreen | TITLE06960 | ORDER01419 | CLIENT00042 | 20th Century Fox
TASK00035065 | QC | 35065 | emma.klein | TITLE03450 | ORDER00764 | CLIENT00047 | Fremantle
TASK00019782 | Spot QC for TDS CC file | 19782 | johanna.mcgregor | TITLE01925 | ORDER00428 | CLIENT00042 | 20th Century Fox
TASK00019781 | Full Audio QC | 19781 | johanna.mcgregor | TITLE01925 | ORDER00428 | CLIENT00042 | 20th Century Fox
TASK00109643 | Spot QC | 109643 | johanna.mcgregor | TITLE11942 | ORDER02321 | CLIENT00042 | 20th Century Fox
TASK00153794 | Spot QC | 153794 | adriana.amador | TITLE17778 | ORDER04581 | CLIENT00032 | Disney
TASK00139114 | QC | 139114 | vilma.rubio | TITLE15846 | ORDER04355 | CLIENT00047 | Fremantle
TASK00044441 | SPOT QC | 44441 | adriana.amador | TITLE04428 | ORDER00939 | CLIENT00032 | Disney
TASK00053752 | QC | 53752 | vilma.rubio | TITLE05373 | ORDER01098 | CLIENT00047 | Fremantle
TASK00019851 | Spot QC for TDS CC file | 19851 | johanna.mcgregor | TITLE01928 | ORDER00428 | CLIENT00042 | 20th Century Fox
TASK00041765 | Telenica1 QC Single pass | 41765 | jennifer.olvey | TITLE04126 | ORDER00869 | CLIENT00007 | Warner Brothers
TASK00050633 | Spot QC | 50633 | forest.robin | TITLE05007 | ORDER01036 | CLIENT00042 | 20th Century Fox
TASK00072563 | Spot QC | 72563 | celeste.noreen | TITLE07493 | ORDER01445 | CLIENT00042 | 20th Century Fox
TASK00049061 | QC | 49061 | michelle.holcombe | TITLE04865 | ORDER00996 | CLIENT00048 | Summit
TASK00067465 | Spot QC | 67465 | celeste.noreen | TITLE06902 | ORDER01417 | CLIENT00042 | 20th Century Fox
TASK00130898 | QC | 130898 | vilma.rubio | TITLE14735 | ORDER04124 | CLIENT00047 | Fremantle
TASK00122891 | Spot QC | 122891 | johanna.mcgregor | TITLE13745 | ORDER03669 | CLIENT00042 | 20th Century Fox
TASK00059456 | Spot QC | 59456 | forest.robin | TITLE05994 | ORDER01219 | CLIENT00042 | 20th Century Fox
TASK00130284 | SpotQC | 130284 | forest.robin | TITLE14662 | ORDER03880 | CLIENT00042 | 20th Century Fox
TASK00092156 | BQ Audio Spot QC | 92156 | forest.robin | TITLE09750 | ORDER01803 | CLIENT00042 | 20th Century Fox
TASK00025118 | Spot QC | 25118 | forest.robin | TITLE02416 | ORDER00566 | CLIENT00042 | 20th Century Fox
TASK00114628 | QC | 114628 | vilma.rubio | TITLE12565 | ORDER03504 | CLIENT00047 | Fremantle
TASK00114620 | QC | 114620 | vilma.rubio | TITLE12564 | ORDER03504 | CLIENT00047 | Fremantle
TASK00020692 | QC | 20692 | jill.kuzma | TITLE01838 | ORDER00412 | CLIENT00007 | Warner Brothers
TASK00038214 | QC | 38214 | emma.klein | TITLE03802 | ORDER00832 | CLIENT00047 | Fremantle
TASK00069764 | QC program | 69764 | laura.szot | TITLE07168 | ORDER00898 | CLIENT00047 | Fremantle
TASK00038186 | QC | 38186 | emma.klein | TITLE03798 | ORDER00832 | CLIENT00047 | Fremantle
TASK00025921 | QC | 25921 | jill.kuzma | TITLE02478 | ORDER00581 | CLIENT00007 | Warner Brothers
TASK00115708 | QC | 115708 | david.featherstone | TITLE12714 | ORDER03526 | CLIENT00047 | Fremantle
TASK00052305 | Telenica1 QC Single pass | 52305 | adriana.amador | TITLE05185 | ORDER01058 | CLIENT00007 | Warner Brothers
TASK00055656 | QC | 55656 | michelle.holcombe | TITLE05581 | ORDER01122 | CLIENT00047 | Fremantle
TASK00122301 | Telenica1 QC Single pass | 122301 | chantal.beukman | TITLE13654 | ORDER03660 | CLIENT00007 | Warner Brothers
TASK00072240 | SCC and XML CC file spot QC | 72240 | johanna.mcgregor | TITLE07467 | ORDER01515 | CLIENT00042 | 20th Century Fox
TASK00072242 | Full Audio QC | 72242 | johanna.mcgregor | TITLE07467 | ORDER01515 | CLIENT00042 | 20th Century Fox
TASK00072243 | EST spot QC | 72243 | johanna.mcgregor | TITLE07467 | ORDER01515 | CLIENT00042 | 20th Century Fox
TASK00071917 | QC | 71917 | jennifer.olvey | TITLE07426 | ORDER01505 | CLIENT00047 | Fremantle
TASK00078895 | QC | 78895 | michelle.holcombe | TITLE08203 | ORDER01642 | CLIENT00047 | Fremantle
TASK00078899 | QC | 78899 | michelle.holcombe | TITLE07860 | ORDER01457 | CLIENT00047 | Fremantle
TASK00127407 | BQ Audio Spot QC | 127407 | leanna.marsh | TITLE14308 | ORDER03744 | CLIENT00042 | 20th Century Fox
TASK00127406 | BQ Video Spot QC | 127406 | leanna.marsh | TITLE14308 | ORDER03744 | CLIENT00042 | 20th Century Fox
TASK00069703 | QC program | 69703 | laura.szot | TITLE07164 | ORDER00898 | CLIENT00047 | Fremantle
TASK00111274 | Amberfin QC | 111274 | chantal.beukman | TITLE12152 | ORDER02349 | CLIENT00007 | Warner Brothers
TASK00091275 | spot QC | 91275 | laura.szot | TITLE09658 | ORDER01915 | CLIENT00047 | Fremantle
TASK00039040 | QC | 39040 | emma.klein | TITLE03889 | ORDER00841 | CLIENT00047 | Fremantle
TASK00130914 | QC | 130914 | vilma.rubio | TITLE14737 | ORDER04124 | CLIENT00047 | Fremantle
TASK00038392 | QC | 38392 | emma.klein | TITLE03822 | ORDER00837 | CLIENT00047 | Fremantle
TASK00046866 | Spot QC | 46866 | forest.robin | TITLE04697 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00113409 | spot QC | 113409 | sarah.louth | TITLE12413 | ORDER03448 | CLIENT00047 | Fremantle
TASK00113401 | spot QC | 113401 | sarah.louth | TITLE12412 | ORDER03448 | CLIENT00047 | Fremantle
TASK00057136 | QC | 57136 | laura.szot | TITLE05744 | ORDER01142 | CLIENT00047 | Fremantle
TASK00050911 | QC: SD SINGLE PASS | 50911 | adriana.amador | TITLE05034 | ORDER01045 | CLIENT00007 | Warner Brothers
TASK00139578 | spot QC | 139578 | vilma.rubio | TITLE15930 | ORDER04355 | CLIENT00047 | Fremantle
TASK00093001 | BQ Audio Spot QC | 93001 | forest.robin | TITLE09941 | ORDER01794 | CLIENT00042 | 20th Century Fox
TASK00093000 | BQ Video Spot QC | 93000 | forest.robin | TITLE09941 | ORDER01794 | CLIENT00042 | 20th Century Fox
TASK00049794 | Telenica1 QC Single pass | 49794 | jennifer.olvey | TITLE04937 | ORDER01005 | CLIENT00007 | Warner Brothers
TASK00100056 | QC | 100056 | vilma.rubio | TITLE10689 | ORDER02132 | CLIENT00047 | Fremantle
TASK00064184 | QC | 64184 | jill.kuzma | TITLE06521 | ORDER01339 | CLIENT00007 | Warner Brothers
TASK00156828 | Spot QC | 156828 | adriana.amador | TITLE18093 | ORDER04657 | CLIENT00032 | Disney
TASK00063861 | Spot QC | 63861 | forest.robin | TITLE06487 | ORDER01179 | CLIENT00042 | 20th Century Fox
TASK00056265 | Spot QC | 56265 | forest.robin | TITLE05652 | ORDER01054 | CLIENT00042 | 20th Century Fox
TASK00054476 | QC Primary Deliverable | 54476 | jennifer.olvey | TITLE05435 | ORDER01108 | CLIENT00007 | Warner Brothers
TASK00111334 | Amberfin QC | 111334 | chantal.beukman | TITLE12158 | ORDER02349 | CLIENT00007 | Warner Brothers
TASK00056564 | Spot QC | 56564 | forest.robin | TITLE05679 | ORDER01042 | CLIENT00042 | 20th Century Fox
TASK00046530 | Spot QC | 46530 | forest.robin | TITLE04674 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00042783 | QC | 42783 | laura.szot | TITLE04249 | ORDER00897 | CLIENT00047 | Fremantle
TASK00126904 | Telenica1 QC Single pass | 126904 | chantal.beukman | TITLE14245 | ORDER03725 | CLIENT00007 | Warner Brothers
TASK00009276 | Spot QC | 9276 | forest.robin | TITLE00927 | ORDER00192 | CLIENT00042 | 20th Century Fox
TASK00108010 | Spot QC | 108010 | chantal.beukman | TITLE11733 | ORDER02287 | CLIENT00007 | Warner Brothers
TASK00012983 | Spot QC | 12983 | emma.klein | TITLE01332 | ORDER00290 | CLIENT00042 | 20th Century Fox
TASK00025808 | QC | 25808 | michelle.holcombe | TITLE02469 | ORDER00578 | CLIENT00047 | Fremantle
TASK00117274 | Spot QC | 117274 | forest.robin | TITLE12910 | ORDER03588 | CLIENT00042 | 20th Century Fox
TASK00125429 | QC | 125429 | vilma.rubio | TITLE14039 | ORDER03697 | CLIENT00047 | Fremantle
TASK00025804 | QC | 25804 | michelle.holcombe | TITLE02468 | ORDER00578 | CLIENT00047 | Fremantle
TASK00121436 | Spot QC | 121436 | forest.robin | TITLE13524 | ORDER03655 | CLIENT00042 | 20th Century Fox
TASK00052728 | Spot QC | 52728 | forest.robin | TITLE05237 | ORDER01046 | CLIENT00042 | 20th Century Fox
TASK00033669 | QC | 33669 | emma.klein | TITLE03251 | ORDER00728 | CLIENT00047 | Fremantle
TASK00020345 | Full Audio QC | 20345 | johanna.mcgregor | TITLE01969 | ORDER00428 | CLIENT00042 | 20th Century Fox
TASK00074015 | Spot QC | 74015 | forest.robin | TITLE07666 | ORDER01049 | CLIENT00042 | 20th Century Fox
TASK00042801 | QC program | 42801 | laura.szot | TITLE04250 | ORDER00898 | CLIENT00047 | Fremantle
TASK00025889 | QC | 25889 | jill.kuzma | TITLE02480 | ORDER00582 | CLIENT00007 | Warner Brothers
TASK00109248 | SpotQC | 109248 | leanna.marsh | TITLE11900 | ORDER02308 | CLIENT00042 | 20th Century Fox
TASK00101216 | QC: SD SINGLE PASS | 101216 | chantal.beukman | TITLE10827 | ORDER02161 | CLIENT00007 | Warner Brothers
TASK00120629 | spot QC | 120629 | vilma.rubio | TITLE13403 | ORDER03649 | CLIENT00047 | Fremantle
TASK00072162 | QC | 72162 | jennifer.olvey | TITLE07459 | ORDER01508 | CLIENT00047 | Fremantle
TASK00005722 | Spot QC | 5722 | rita.carreon | TITLE00547 | ORDER00113 | CLIENT00042 | 20th Century Fox
TASK00060317 | Spot QC | 60317 | forest.robin | TITLE06072 | ORDER01219 | CLIENT00042 | 20th Century Fox
TASK00064798 | Spot QC Secondary Deliverables | 64798 | jennifer.olvey | TITLE06607 | ORDER01353 | CLIENT00007 | Warner Brothers
TASK00106282 | Telenica1 QC Single pass | 106282 | chantal.beukman | TITLE11543 | ORDER02249 | CLIENT00007 | Warner Brothers
TASK00104469 | SPOT CHECK | 104469 | jill.kuzma | TITLE04997 | ORDER01019 | CLIENT00007 | Warner Brothers
TASK00097775 | QC | 97775 | vilma.rubio | TITLE10481 | ORDER02104 | CLIENT00047 | Fremantle
TASK00059052 | QC | 59052 | vilma.rubio | TITLE05956 | ORDER01080 | CLIENT00047 | Fremantle
TASK00018123 | QC | 18123 | jill.kuzma | TITLE01800 | ORDER00392 | CLIENT00007 | Warner Brothers
TASK00139066 | QC | 139066 | vilma.rubio | TITLE15840 | ORDER04355 | CLIENT00047 | Fremantle
TASK00156948 | Spot QC | 156948 | adriana.amador | TITLE18105 | ORDER04657 | CLIENT00032 | Disney
TASK00154166 | Spot QC | 154166 | leanna.marsh | TITLE17819 | ORDER04619 | CLIENT00042 | 20th Century Fox
TASK00070856 | QC PAL DBC | 70856 | johanna.mcgregor | TITLE07330 | ORDER01488 | CLIENT00042 | 20th Century Fox
TASK00070854 | QC NTSC DBC | 70854 | johanna.mcgregor | TITLE07330 | ORDER01488 | CLIENT00042 | 20th Century Fox
TASK00103474 | QC | 103474 | michelle.holcombe | TITLE11156 | ORDER02209 | CLIENT00047 | Fremantle
TASK00073481 | Spot QC | 73481 | laura.szot | TITLE07602 | ORDER01214 | CLIENT00047 | Fremantle
TASK00121831 | Spot QC | 121831 | johanna.mcgregor | TITLE13587 | ORDER03617 | CLIENT00042 | 20th Century Fox
TASK00073483 | Spot QC | 73483 | laura.szot | TITLE07602 | ORDER01214 | CLIENT00047 | Fremantle
TASK00062621 | QC NTSC DBC | 62621 | johanna.mcgregor | TITLE06335 | ORDER01260 | CLIENT00042 | 20th Century Fox
TASK00144643 | Audio QC 1 | 144643 | forest.robin | TITLE16574 | ORDER04472 | CLIENT00042 | 20th Century Fox
TASK00144640 | Audio QC 2 | 144640 | forest.robin | TITLE16574 | ORDER04472 | CLIENT00042 | 20th Century Fox
TASK00144644 | Audio QC 4 | 144644 | forest.robin | TITLE16574 | ORDER04472 | CLIENT00042 | 20th Century Fox
TASK00144648 | Audio QC 5 | 144648 | forest.robin | TITLE16574 | ORDER04472 | CLIENT00042 | 20th Century Fox
TASK00144649 | Audio QC 6 | 144649 | forest.robin | TITLE16574 | ORDER04472 | CLIENT00042 | 20th Century Fox
TASK00059528 | Spot QC | 59528 | forest.robin | TITLE05998 | ORDER01219 | CLIENT00042 | 20th Century Fox
TASK00110927 | Amberfin QC | 110927 | chantal.beukman | TITLE12101 | ORDER02344 | CLIENT00007 | Warner Brothers
TASK00106328 | Telenica1 QC Single pass | 106328 | chantal.beukman | TITLE11548 | ORDER02249 | CLIENT00007 | Warner Brothers
TASK00153504 | Spot QC | 153504 | adriana.amador | TITLE17744 | ORDER04581 | CLIENT00032 | Disney
TASK00153744 | Spot QC | 153744 | adriana.amador | TITLE17773 | ORDER04581 | CLIENT00032 | Disney
TASK00097634 | Load via Amberfin | 97634 | laura.szot | TITLE10467 | ORDER01484 | CLIENT00047 | Fremantle
TASK00097630 | Load via Amberfin | 97630 | laura.szot | TITLE10463 | ORDER01484 | CLIENT00047 | Fremantle
TASK00097631 | Load via Amberfin | 97631 | laura.szot | TITLE10464 | ORDER01484 | CLIENT00047 | Fremantle
TASK00097632 | Load via Amberfin | 97632 | laura.szot | TITLE10465 | ORDER01484 | CLIENT00047 | Fremantle
TASK00097633 | Load via Amberfin | 97633 | laura.szot | TITLE10466 | ORDER01484 | CLIENT00047 | Fremantle
TASK00054447 | QC Primary Deliverable | 54447 | jennifer.olvey | TITLE05434 | ORDER01108 | CLIENT00007 | Warner Brothers
TASK00067738 | Spot QC | 67738 | celeste.noreen | TITLE06931 | ORDER01418 | CLIENT00042 | 20th Century Fox
TASK00025814 | QC | 25814 | michelle.holcombe | TITLE02470 | ORDER00578 | CLIENT00047 | Fremantle
TASK00025818 | QC | 25818 | michelle.holcombe | TITLE02471 | ORDER00578 | CLIENT00047 | Fremantle
TASK00041997 | spot QC | 41997 | michelle.holcombe | TITLE04155 | ORDER00870 | CLIENT00047 | Fremantle
TASK00046676 | Telenica1 QC Single pass | 46676 | jennifer.olvey | TITLE04684 | ORDER00976 | CLIENT00007 | Warner Brothers
TASK00037908 | QC Spot Check File Matches Spec | 37908 | emma.klein | TITLE03773 | ORDER00821 | CLIENT00047 | Fremantle
TASK00127775 | QC | 127775 | vilma.rubio | TITLE14345 | ORDER03765 | CLIENT00047 | Fremantle
TASK00047106 | Spot QC | 47106 | forest.robin | TITLE04712 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00038464 | QC | 38464 | emma.klein | TITLE03831 | ORDER00837 | CLIENT00047 | Fremantle
TASK00074362 | QC | 74362 | vilma.rubio | TITLE07702 | ORDER01550 | CLIENT00047 | Fremantle
TASK00073382 | QC | 73382 | jennifer.olvey | TITLE07598 | ORDER01505 | CLIENT00047 | Fremantle
TASK00051015 | QC: SD SINGLE PASS | 51015 | adriana.amador | TITLE05047 | ORDER01045 | CLIENT00007 | Warner Brothers
TASK00059229 | QC | 59229 | vilma.rubio | TITLE05978 | ORDER01080 | CLIENT00047 | Fremantle
TASK00152183 | spot QC | 152183 | vilma.rubio | TITLE17581 | ORDER02874 | CLIENT00047 | Fremantle
TASK00059492 | Spot QC | 59492 | forest.robin | TITLE05996 | ORDER01219 | CLIENT00042 | 20th Century Fox
TASK00056355 | Spot QC | 56355 | forest.robin | TITLE05660 | ORDER01043 | CLIENT00042 | 20th Century Fox
TASK00042508 | QC | 42508 | emma.klein | TITLE04220 | ORDER00887 | CLIENT00047 | Fremantle
TASK00042500 | QC | 42500 | emma.klein | TITLE04219 | ORDER00887 | CLIENT00047 | Fremantle
TASK00097384 | QC | 97384 | vilma.rubio | TITLE10446 | ORDER02090 | CLIENT00047 | Fremantle
TASK00061022 | spot QC | 61022 | laura.szot | TITLE06157 | ORDER01211 | CLIENT00047 | Fremantle
TASK00046994 | Spot QC | 46994 | forest.robin | TITLE04705 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00041078 | QC | 41078 | emma.klein | TITLE04073 | ORDER00837 | CLIENT00047 | Fremantle
TASK00122911 | Spot QC | 122911 | leanna.marsh | TITLE13748 | ORDER03662 | CLIENT00042 | 20th Century Fox
TASK00152127 | spot QC | 152127 | vilma.rubio | TITLE17574 | ORDER02874 | CLIENT00047 | Fremantle
TASK00099965 | QC | 99965 | michelle.holcombe | TITLE10678 | ORDER02128 | CLIENT00047 | Fremantle
TASK00149910 | SpotQC | 149910 | forest.robin | TITLE17291 | ORDER04522 | CLIENT00042 | 20th Century Fox
TASK00031659 | QC | 31659 | emma.klein | TITLE03069 | ORDER00689 | CLIENT00047 | Fremantle
TASK00031651 | QC | 31651 | emma.klein | TITLE03068 | ORDER00689 | CLIENT00047 | Fremantle
TASK00042820 | MR | 42820 | laura.szot | TITLE04251 | ORDER00898 | CLIENT00047 | Fremantle
TASK00083172 | QC NTSC DBC | 83172 | johanna.mcgregor | TITLE08713 | ORDER01734 | CLIENT00042 | 20th Century Fox
TASK00083173 | QC PAL DBC | 83173 | johanna.mcgregor | TITLE08713 | ORDER01734 | CLIENT00042 | 20th Century Fox
TASK00141821 | spot QC | 141821 | chantal.beukman | TITLE16185 | ORDER04404 | CLIENT00007 | Warner Brothers
TASK00069581 | QC program | 69581 | laura.szot | TITLE07155 | ORDER00898 | CLIENT00047 | Fremantle
TASK00019944 | QC | 19944 | michelle.holcombe | TITLE01933 | ORDER00245 | CLIENT00047 | Fremantle
TASK00151553 | SpotQC | 151553 | forest.robin | TITLE17514 | ORDER04552 | CLIENT00042 | 20th Century Fox
TASK00153954 | Spot QC | 153954 | adriana.amador | TITLE17794 | ORDER04581 | CLIENT00032 | Disney
TASK00038530 | QC | 38530 | emma.klein | TITLE03838 | ORDER00832 | CLIENT00047 | Fremantle
TASK00097440 | QC | 97440 | vilma.rubio | TITLE10453 | ORDER02090 | CLIENT00047 | Fremantle
TASK00096717 | spot QC | 96717 | chantal.beukman | TITLE10365 | ORDER02072 | CLIENT00007 | Warner Brothers
TASK00044203 | QC | 44203 | emma.klein | TITLE04400 | ORDER00837 | CLIENT00047 | Fremantle
TASK00150637 | Spot QC | 150637 | chantal.beukman | TITLE17394 | ORDER04532 | CLIENT00007 | Warner Brothers
TASK00056498 | Spot QC | 56498 | forest.robin | TITLE05673 | ORDER01042 | CLIENT00042 | 20th Century Fox
TASK00050264 | Full QC | 50264 | celeste.noreen | TITLE04830 | ORDER00987 | CLIENT00042 | 20th Century Fox
TASK00053513 | QC | 53513 | emma.klein | TITLE05342 | ORDER00837 | CLIENT00047 | Fremantle
TASK00079409 | QC | 79409 | michelle.holcombe | TITLE08276 | ORDER01666 | CLIENT00047 | Fremantle
TASK00079401 | QC | 79401 | michelle.holcombe | TITLE08275 | ORDER01666 | CLIENT00047 | Fremantle
TASK00021115 | Full Audio QC | 21115 | johanna.mcgregor | TITLE01928 | ORDER00428 | CLIENT00042 | 20th Century Fox
TASK00033701 | QC | 33701 | emma.klein | TITLE03255 | ORDER00728 | CLIENT00047 | Fremantle
TASK00115268 | QC | 115268 | laura.szot | TITLE07821 | ORDER01484 | CLIENT00047 | Fremantle
TASK00041130 | QC | 41130 | emma.klein | TITLE04077 | ORDER00837 | CLIENT00047 | Fremantle
TASK00113548 | BQ Audio Spot QC | 113548 | leanna.marsh | TITLE12423 | ORDER03452 | CLIENT00042 | 20th Century Fox
TASK00019805 | Spot QC for TDS CC file | 19805 | johanna.mcgregor | TITLE01926 | ORDER00428 | CLIENT00042 | 20th Century Fox
TASK00149898 | SpotQC | 149898 | forest.robin | TITLE17290 | ORDER04522 | CLIENT00042 | 20th Century Fox
TASK00048430 | Spot QC | 48430 | forest.robin | TITLE04804 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00121540 | Spot QC | 121540 | forest.robin | TITLE13543 | ORDER03655 | CLIENT00042 | 20th Century Fox
TASK00130890 | QC | 130890 | vilma.rubio | TITLE14734 | ORDER04124 | CLIENT00047 | Fremantle
TASK00019325 | QC | 19325 | michelle.holcombe | TITLE01898 | ORDER00263 | CLIENT00047 | Fremantle
TASK00154514 | Spot QC | 154514 | chantal.beukman | TITLE17860 | ORDER04635 | CLIENT00007 | Warner Brothers
TASK00099126 | QC | 99126 | sarah.louth | TITLE10625 | ORDER02126 | CLIENT00047 | Fremantle
TASK00051475 | QC | 51475 | laura.szot | TITLE05100 | ORDER01061 | CLIENT00047 | Fremantle
TASK00083896 | spot QC | 83896 | jennifer.olvey | TITLE08789 | ORDER01736 | CLIENT00007 | Warner Brothers
TASK00013051 | Spot QC | 13051 | emma.klein | TITLE01338 | ORDER00290 | CLIENT00042 | 20th Century Fox
TASK00038700 | QC | 38700 | emma.klein | TITLE03855 | ORDER00839 | CLIENT00047 | Fremantle
TASK00122545 | Spot QC | 122545 | leanna.marsh | TITLE13686 | ORDER03662 | CLIENT00042 | 20th Century Fox
TASK00009308 | QC | 9308 | adriana.amador | TITLE00930 | ORDER00217 | CLIENT00007 | Warner Brothers
TASK00092417 | QC | 92417 | laura.szot | TITLE09791 | ORDER01966 | CLIENT00047 | Fremantle
